"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.14991807,0.12892197,0.08294331,0.08678886,0.11688017,0.21395681,0.20824993,0.20761302,0.19414125,0.13718249,0.17427643,0.12450599,0.2006628,0.19417258,0.18375147,0.20363983,0.19974297,0.23626886,0.18797562,0.19656532,0.20627253,0.17793699,0.18521479,0.16767791,0.16522261,0.17955543,0.19094176,0.16784971
0.14939818,0.13354442,0.07828454,0.08187616,0.1152567,0.22334868,0.21820856,0.21728536,0.19281054,0.13887435,0.17761167,0.12417087,0.2023536,0.20236838,0.19103574,0.2056188,0.20083924,0.24223402,0.19037295,0.19607268,0.20345011,0.18196502,0.18811964,0.16860807,0.16490104,0.18199042,0.19265071,0.16986934
0.14590267,0.13342059,0.08028766,0.08463327,0.11485419,0.22462754,0.21918347,0.21832924,0.19164438,0.14222984,0.17746715,0.12775056,0.20497016,0.19789558,0.18382914,0.2058071,0.19856621,0.23844924,0.18859068,0.19612959,0.20854913,0.18426717,0.18994502,0.16921738,0.17078757,0.18523156,0.19278634,0.16958908
0.15688674,0.13493522,0.07854195,0.08123439,0.11850653,0.22586905,0.22037942,0.21682631,0.20082503,0.14234327,0.18167627,0.129451,0.20911274,0.20348364,0.18607547,0.21207726,0.20879889,0.24239523,0.18798151,0.19996733,0.21351997,0.18327784,0.19110709,0.16738977,0.17109987,0.18449608,0.2005906,0.1781005
0.15121094,0.13281755,0.07882361,0.08184274,0.11774354,0.23071768,0.22640101,0.22644488,0.20139593,0.13697267,0.1787926,0.12661462,0.20774924,0.20803332,0.18966681,0.21222748,0.20681477,0.24744515,0.19348023,0.20080859,0.21418009,0.18320532,0.1930885,0.17038778,0.17150585,0.18893196,0.19731299,0.17463308
0.15239713,0.13379712,0.0774108,0.0797498,0.12081756,0.22179659,0.217128,0.21718664,0.2069474,0.1379047,0.18112638,0.12381707,0.2115601,0.20284897,0.19475365,0.20869139,0.20115293,0.24157306,0.19253069,0.19979313,0.21589406,0.18227971,0.19021919,0.17337952,0.17059732,0.19286663,0.19757742,0.17528862
0.15218779,0.13361793,0.08132419,0.08566305,0.11888685,0.2185707,0.21386949,0.21522862,0.19492356,0.14063774,0.17705302,0.12531928,0.20063046,0.20101205,0.18197579,0.20562443,0.19604182,0.2411195,0.18861346,0.1966316,0.20522907,0.18399134,0.19312389,0.16945133,0.16656404,0.18204098,0.19736649,0.16923203
0.15693351,0.13676145,0.08033107,0.08460957,0.12147596,0.23392098,0.22880324,0.2262409,0.20548018,0.14374642,0.18453433,0.12886309,0.21029789,0.20725109,0.18508313,0.21357493,0.20638582,0.24705413,0.19160317,0.20512813,0.21691871,0.19240777,0.19990472,0.17371725,0.17658272,0.19157452,0.2005217,0.17735532
0.15623808,0.13357497,0.08226924,0.08473858,0.1215963,0.22026334,0.21485118,0.2124349,0.19476933,0.14122163,0.17878575,0.12712518,0.20501083,0.20313395,0.19156793,0.20951244,0.20206356,0.24229757,0.18761721,0.19828623,0.2077918,0.191917,0.19936017,0.18131349,0.17341422,0.18066206,0.20084161,0.1758634
0.14954729,0.13476788,0.07957776,0.0838883,0.11885532,0.21831018,0.21276658,0.21023929,0.19006987,0.14009787,0.17201385,0.12341384,0.19595756,0.19396602,0.18215032,0.19997641,0.19252205,0.23415941,0.18326204,0.18415955,0.20364329,0.17612684,0.18290741,0.15996308,0.16452509,0.18346861,0.186083,0.16775714
