"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.58864144,0.4541802,0.36373312,0.38130708,0.44127029,0.69311136,0.68041612,0.68306582,0.61197757,0.45996056,0.59883526,0.40671519,0.62440903,0.57657991,0.56311359,0.64690255,0.69241137,0.6960086,0.65056179,0.69242229,0.59867447,0.60239797,0.62563367,0.61642523,0.64640768,0.57818984,0.63325138,0.61260003
0.59987133,0.47387288,0.32635311,0.35478835,0.44414095,0.72246212,0.7024892,0.71298003,0.63914823,0.47735206,0.60304468,0.4140013,0.63951013,0.59032059,0.56032727,0.63955315,0.69519144,0.71167779,0.67826076,0.70692028,0.61074242,0.61927596,0.63383882,0.60236959,0.63689512,0.61051793,0.65402335,0.62800395
0.6025429,0.45930921,0.36443047,0.38451125,0.44344584,0.7028856,0.69978677,0.70565316,0.61678478,0.46342717,0.58144209,0.40743508,0.64609632,0.56245261,0.54489804,0.64317394,0.68988058,0.70470468,0.66196032,0.70951754,0.60556924,0.60036816,0.62044101,0.60817152,0.64922813,0.60302467,0.64124181,0.61436545
0.58415597,0.44121983,0.34552164,0.37060654,0.42546579,0.69693588,0.69604329,0.70361918,0.61473533,0.45746767,0.59072747,0.4115082,0.62618063,0.56917958,0.54968641,0.62843079,0.67803854,0.67797426,0.66323972,0.68487324,0.60546937,0.6020818,0.61979557,0.60107792,0.63453733,0.5918561,0.65077306,0.62410489
0.59539632,0.46081719,0.36148942,0.36940946,0.44626185,0.71149242,0.69804737,0.7191985,0.62648397,0.47471052,0.58780869,0.40966272,0.637286,0.57203646,0.55101038,0.65721859,0.69291431,0.70465389,0.66093495,0.71808631,0.62665454,0.60811976,0.62560939,0.59784812,0.64249541,0.60689609,0.66000755,0.62246411
0.5814066,0.45713444,0.3575679,0.36075294,0.44517088,0.6889315,0.68063033,0.69494361,0.61531628,0.46753787,0.61271717,0.4012784,0.62689183,0.58018999,0.56881577,0.63247348,0.69179453,0.70247386,0.65744275,0.68139486,0.61165224,0.60324017,0.61827133,0.62757484,0.64289438,0.59267848,0.63886741,0.62959828
0.59380833,0.48121241,0.35781482,0.3782094,0.4440875,0.7066898,0.68885818,0.7183405,0.63046779,0.48366762,0.61580132,0.41873391,0.63339381,0.58859186,0.57282664,0.65850481,0.68616506,0.717962,0.65872884,0.6915964,0.6020889,0.60613533,0.63913636,0.61728515,0.64002573,0.59602893,0.65408342,0.63704925
0.58057719,0.44832546,0.34382268,0.36996169,0.43701823,0.69599547,0.68097999,0.70090467,0.5849071,0.46373605,0.58574223,0.4126672,0.59169966,0.56399644,0.55392809,0.63686577,0.6703378,0.69618458,0.65277687,0.69750232,0.59206786,0.60683746,0.62035125,0.58373782,0.62701021,0.58510101,0.62911738,0.60456691
0.58305388,0.43909446,0.33604378,0.35484704,0.44198854,0.69589736,0.68246388,0.69995615,0.62415295,0.46059482,0.57494203,0.41524624,0.63989542,0.5870711,0.57619925,0.63683771,0.67687605,0.69515309,0.65461841,0.69791089,0.61461507,0.59534707,0.6227525,0.59600177,0.64001592,0.59016412,0.65194921,0.61287071
0.60674993,0.46610954,0.37111822,0.40034769,0.44400774,0.71747411,0.70234321,0.70990566,0.62239133,0.4712035,0.5989229,0.4135451,0.63860772,0.56292924,0.55443793,0.63659093,0.68568488,0.70186317,0.66968235,0.69088429,0.5928371,0.6203355,0.63861742,0.62600107,0.65528701,0.59777215,0.64635535,0.64103561
0.58453959,0.46156999,0.35163523,0.37781182,0.44347643,0.70097551,0.68532417,0.71533124,0.60711296,0.460453,0.58438079,0.38994708,0.61936636,0.57185234,0.55195916,0.63235166,0.67995567,0.69837786,0.64249775,0.69045493,0.5853126,0.59979283,0.64415707,0.60475029,0.64823757,0.60515362,0.65952005,0.61634298
0.60246139,0.46612839,0.3699324,0.40191234,0.43795223,0.70137507,0.68426275,0.70861908,0.61245747,0.47885489,0.60148004,0.41751508,0.63282078,0.59409084,0.55803052,0.64940966,0.69483026,0.70461788,0.66077622,0.71663577,0.58935202,0.60072412,0.62937833,0.60768929,0.63777016,0.60238663,0.65993229,0.60424243
0.58268534,0.45689678,0.33219497,0.35822682,0.45218402,0.68994292,0.69382575,0.70165829,0.6112609,0.47313611,0.58603987,0.41042599,0.62331007,0.57886123,0.56140556,0.6401483,0.66477657,0.68621652,0.67057691,0.69043211,0.60125334,0.60970098,0.63828457,0.60199209,0.62884042,0.59631796,0.64732208,0.61328472
0.62134384,0.46131515,0.36302272,0.38741147,0.45735885,0.70050389,0.69228055,0.7121331,0.62927367,0.4636739,0.58794218,0.40934153,0.64170629,0.57950337,0.55233249,0.64444169,0.70193001,0.70969545,0.65500216,0.69210051,0.60907581,0.60304795,0.6324535,0.62821292,0.65725341,0.60608196,0.65721657,0.62167678
0.61829634,0.4738001,0.37520353,0.39013741,0.46157308,0.7260069,0.71993627,0.73365455,0.63761399,0.47284457,0.60959939,0.4216757,0.6533069,0.58327834,0.57015293,0.65281054,0.71355577,0.71690919,0.67603904,0.70731386,0.61583289,0.63457725,0.65722502,0.63237227,0.66923035,0.61037699,0.67500721,0.63661417
0.59490391,0.4652479,0.36719329,0.38510889,0.44507873,0.69273925,0.68895261,0.69679699,0.62604786,0.470765,0.56914778,0.38465847,0.62842989,0.55340661,0.54590372,0.61675483,0.68040378,0.69409287,0.64451328,0.68415257,0.5862263,0.59431054,0.61276462,0.6014924,0.62851965,0.58874113,0.65133644,0.61793199
0.59437478,0.44862146,0.34154777,0.36517053,0.43149334,0.69384536,0.68437717,0.70613625,0.61811323,0.45451676,0.59088326,0.4055001,0.62825611,0.56791229,0.55474923,0.64248148,0.68442231,0.69614318,0.65155765,0.70493028,0.61533261,0.60856233,0.63061318,0.61402514,0.63474252,0.58541998,0.64252428,0.61286877
0.59919121,0.4554446,0.35551997,0.37310965,0.44817704,0.71594368,0.70096215,0.71660787,0.6211818,0.45395329,0.60330093,0.39754763,0.63433489,0.58643335,0.565486,0.64235595,0.6901582,0.70866291,0.65945756,0.71444654,0.6020877,0.60363379,0.64097251,0.60254811,0.65108494,0.60595654,0.6515209,0.63855678
0.60806458,0.46117727,0.33524522,0.35934366,0.45226404,0.71345393,0.7056068,0.72918432,0.63592208,0.46170021,0.59667717,0.4057242,0.65094226,0.5768958,0.55748971,0.6498227,0.68786096,0.70910117,0.66088712,0.71399138,0.61692016,0.61957528,0.64703277,0.60795767,0.64459551,0.61200283,0.66213523,0.62668874
0.60688064,0.4522432,0.35331965,0.36123007,0.44522635,0.69428024,0.6925647,0.70146001,0.62674383,0.45590112,0.58130179,0.38461848,0.64074468,0.57928743,0.55819713,0.63137103,0.69091058,0.69577475,0.65613738,0.69332504,0.60821964,0.60212938,0.62867719,0.60896591,0.65210436,0.59240627,0.6517645,0.61306055
0.58885871,0.45343097,0.35421419,0.36375202,0.44316209,0.71714154,0.69925298,0.7128704,0.61853375,0.4444689,0.58251789,0.40994935,0.62938087,0.59079059,0.56199377,0.63057854,0.68435285,0.70013276,0.65940275,0.69743449,0.60738179,0.62349184,0.63826965,0.60786249,0.64348934,0.59716637,0.64726314,0.61553537
0.57307111,0.4311061,0.32686449,0.34671207,0.4286027,0.70848432,0.68172028,0.70574067,0.61595023,0.45113556,0.60447372,0.40140526,0.61059984,0.57193056,0.54933288,0.64155616,0.68175991,0.69876876,0.64131258,0.70298337,0.59127112,0.60866931,0.64184762,0.57256247,0.6271235,0.59586397,0.66066693,0.62438294
0.60787372,0.46296981,0.35184309,0.37721505,0.44386526,0.70071477,0.69031715,0.70592,0.63376637,0.47693502,0.58686638,0.39903919,0.65306593,0.57520485,0.55316694,0.64458554,0.6731108,0.70546134,0.66255362,0.69691719,0.61436921,0.60600279,0.61907028,0.60959392,0.64579024,0.59608942,0.64315278,0.63082795
0.59820251,0.45455113,0.36034803,0.3737013,0.44465936,0.69315895,0.68658025,0.71059954,0.62013154,0.45395462,0.58714281,0.40773924,0.62359708,0.55747539,0.54127804,0.64339325,0.67189803,0.70250054,0.6659021,0.68457698,0.59617706,0.61623355,0.63550601,0.59826795,0.62652665,0.5982106,0.65816416,0.62917948
0.60833683,0.45890773,0.35923068,0.37956986,0.44718436,0.69980794,0.69212695,0.7218417,0.61975075,0.46113077,0.59511244,0.41595299,0.61767843,0.57780632,0.56930029,0.6563578,0.69012543,0.71343552,0.66031224,0.68840663,0.60229143,0.61440456,0.64141601,0.60341206,0.65141805,0.61944665,0.66011805,0.63384746
0.58581181,0.44681015,0.35998584,0.36228033,0.42877936,0.68345794,0.6760627,0.70409029,0.61016019,0.4700146,0.58451447,0.42296489,0.62171806,0.5814587,0.56638628,0.64864965,0.70044696,0.71114667,0.64929859,0.68719591,0.6074571,0.6130101,0.63210293,0.60063502,0.63294099,0.59503402,0.6425068,0.61213751
0.58262231,0.44738144,0.36070344,0.37254675,0.43720472,0.70531103,0.68090853,0.6905833,0.6196209,0.46070985,0.57976816,0.39965339,0.63129465,0.57782488,0.55201552,0.61269545,0.67296541,0.68903185,0.65519553,0.6806316,0.60398209,0.59157189,0.6236865,0.61471674,0.63963691,0.5796301,0.64538177,0.62390771
0.59659379,0.46399812,0.36631675,0.37948794,0.45821716,0.71126952,0.70299816,0.70882432,0.63995091,0.46759939,0.61197928,0.41171469,0.64306784,0.56920542,0.54801677,0.66808593,0.70801838,0.70783189,0.67985703,0.6954955,0.62613094,0.60595686,0.63015379,0.61441027,0.65034911,0.59429799,0.65126994,0.64634652
