"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.26100633,0.23944186,0.1584679,0.16547277,0.23119728,0.26682762,0.24412807,0.26803399,0.2868263,0.32851043,0.27611764,0.19901459,0.29773289,0.20295666,0.19002878,0.32027936,0.30785059,0.33500653,0.33223571,0.33003528,0.30066243,0.23292652,0.23635433,0.26248965,0.30584891,0.26795846,0.30152354,0.2725298
0.25183157,0.23840668,0.15055547,0.15790069,0.22518347,0.26480318,0.24530106,0.26583685,0.28018655,0.32075032,0.26917945,0.19565785,0.29097973,0.19382151,0.1819501,0.30383948,0.29349303,0.32013705,0.32436619,0.31544664,0.29250056,0.22522392,0.23025262,0.26702662,0.30529288,0.26395006,0.28512443,0.26364253
0.24486254,0.22306079,0.14692071,0.1513628,0.21456273,0.25507203,0.23560372,0.25727413,0.27374338,0.30305707,0.26096366,0.18784285,0.28659473,0.19901457,0.18603301,0.30090405,0.2894512,0.31818778,0.31520071,0.31210321,0.28308963,0.21908286,0.2221469,0.25072941,0.29488034,0.25673918,0.28878886,0.25849562
0.2485672,0.22819075,0.15457577,0.16040687,0.2175624,0.26669459,0.24336177,0.26794573,0.27071502,0.31346037,0.2607888,0.19186743,0.28397448,0.20241756,0.18979951,0.30049116,0.29217898,0.31868407,0.3169248,0.31271796,0.2847892,0.22591995,0.2271357,0.25871316,0.29580629,0.25753522,0.28052935,0.25508046
0.24956103,0.2291098,0.14403713,0.15084356,0.21970314,0.25907933,0.23681912,0.26101264,0.2726123,0.31120902,0.26137597,0.18803883,0.28382152,0.19802263,0.18416719,0.30678574,0.29282459,0.32105064,0.32197095,0.32051304,0.29287407,0.22463207,0.22608286,0.25452029,0.29897979,0.25736048,0.28786778,0.25739653
0.25412896,0.22523036,0.15428735,0.15804537,0.22033547,0.25928138,0.23679583,0.26073713,0.27986867,0.3036164,0.25916611,0.19508609,0.2921674,0.19263374,0.17774342,0.30817478,0.29655469,0.3262778,0.31810075,0.31653506,0.29189849,0.22029841,0.22549331,0.25315768,0.29758668,0.26267915,0.29203145,0.25933598
0.25408654,0.2286988,0.15899451,0.16395737,0.22353073,0.2648662,0.24235605,0.26582569,0.27496505,0.31096891,0.26288744,0.19529887,0.28880833,0.20142056,0.18356113,0.3083843,0.29604038,0.32610899,0.32218634,0.3213387,0.28669541,0.22448525,0.22733421,0.26229226,0.30931794,0.26071406,0.29039061,0.2590431
0.24729705,0.23210323,0.15511978,0.16155608,0.21879152,0.25257765,0.23136201,0.25433903,0.27302008,0.31365414,0.25989077,0.18974233,0.28345178,0.18920669,0.17738766,0.29574652,0.28839393,0.31837499,0.31480637,0.31525342,0.2870191,0.21996727,0.22019424,0.25928804,0.29809424,0.25992859,0.28536652,0.25923615
0.24336139,0.22118691,0.1446454,0.14934862,0.2134191,0.25305022,0.23264886,0.25418075,0.26724536,0.306458,0.25559871,0.18703368,0.27706222,0.19625988,0.17897252,0.29527376,0.28623197,0.31091958,0.30993,0.31291753,0.28267201,0.21870569,0.21919758,0.24432233,0.28741381,0.25257309,0.27652296,0.24870352
0.25463551,0.2351698,0.14540732,0.15149355,0.22870381,0.2656609,0.2430524,0.26716587,0.28417969,0.32263074,0.27315313,0.19832065,0.29629576,0.20652154,0.19243388,0.30826036,0.3037385,0.31948283,0.32550133,0.3272254,0.29784322,0.22701816,0.22948658,0.26027876,0.30117749,0.26635638,0.29104082,0.26509303
0.24713256,0.22913375,0.14026714,0.14732269,0.21613449,0.26149728,0.24184048,0.26377092,0.27535186,0.31231259,0.26691056,0.19318502,0.28992436,0.2007041,0.18984578,0.30556025,0.29640901,0.32080453,0.32232092,0.31721165,0.28872642,0.22891716,0.2296115,0.24823963,0.29527195,0.25899337,0.28658184,0.25533992
0.24430448,0.22062335,0.1491181,0.15506845,0.21054113,0.24972038,0.22786904,0.25095892,0.26663215,0.29989608,0.25522397,0.18170866,0.27919364,0.19244103,0.17959873,0.29080808,0.27853509,0.30668526,0.30496667,0.30834258,0.28280459,0.21618568,0.22156956,0.24565381,0.29093339,0.24966395,0.26923517,0.24696322
0.2496131,0.22635156,0.15219862,0.15686487,0.21824154,0.25930413,0.23824414,0.2598765,0.27016119,0.30845246,0.25797987,0.19405974,0.28206719,0.19943175,0.18547828,0.30941956,0.29865747,0.32243251,0.31720589,0.31727035,0.28836195,0.21822165,0.22181715,0.24933064,0.29025313,0.25671011,0.28581496,0.25470572
0.24797599,0.22362268,0.15043161,0.15614557,0.21834259,0.25741506,0.23688989,0.25800286,0.27597586,0.3101501,0.26833257,0.19208699,0.282736,0.19595131,0.18159415,0.30705998,0.30051272,0.32300476,0.31570446,0.32349378,0.29035724,0.22509813,0.22646304,0.24639547,0.29159538,0.26082755,0.29143623,0.25567403
