"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.61597621,0.53321835,0.44811495,0.53367901,0.36359569,0.05384534,0.47837856,0.5083903,0.4681842,0.55394677,0.38387866,0.39925571,0.54520706,0.5227591,0.58530422,0.51375649,0.43247064,0.53473382,0.5307364,0.71232339,0.45874767,0.5027053,0.57005963,0.54464715,0.61612059,0.56510789,0.46616889,0.57621284,0.42654164,0.40866415,0.36667698,0.50871666,0.50801817,0.46826275
0.58700735,0.54265743,0.41031112,0.49147833,0.34217485,0.06155385,0.49115731,0.50513669,0.46708156,0.55757599,0.37318697,0.42016197,0.56117037,0.49418217,0.58042463,0.48248874,0.41103135,0.51339398,0.51542646,0.68470412,0.47533154,0.52469997,0.55102971,0.51018721,0.61306923,0.56880436,0.46868848,0.56650031,0.40801648,0.38201802,0.33517633,0.52135809,0.51792379,0.47198221
0.6084906,0.55875811,0.46859966,0.54507792,0.3840292,0.07009611,0.4945749,0.51021144,0.47627765,0.57195347,0.38087947,0.42073502,0.54688705,0.52893661,0.60810319,0.53900595,0.47147504,0.54894223,0.5341769,0.7187265,0.48067404,0.51778983,0.56700158,0.54826752,0.5924803,0.57269231,0.48936368,0.58412954,0.45660213,0.43737411,0.37866509,0.51435476,0.50768342,0.46928725
0.60975049,0.55037658,0.45636686,0.53378961,0.3776166,0.06128609,0.506945,0.53165119,0.47606934,0.56252415,0.39177585,0.42101748,0.54167052,0.52371496,0.58808565,0.51856663,0.45002421,0.53977144,0.52701587,0.72104881,0.48841579,0.53343587,0.57052711,0.55771731,0.59336414,0.56607259,0.45832896,0.58195249,0.44437424,0.41623656,0.39559454,0.51854917,0.51157134,0.46606758
0.58546902,0.54742831,0.43534556,0.5151949,0.36326557,0.06517175,0.46773932,0.49520696,0.4682334,0.55727528,0.38346975,0.41613072,0.54295624,0.50262221,0.5788104,0.48587754,0.42677179,0.51693215,0.50795124,0.70018027,0.46565973,0.52301526,0.55183957,0.52421576,0.59109844,0.58566636,0.4806805,0.58828036,0.43986367,0.40042069,0.37281738,0.49952416,0.49191464,0.44613706
0.61283084,0.55946641,0.46360091,0.52331779,0.3806903,0.05819727,0.49229671,0.52577384,0.45528585,0.56435315,0.401924,0.43889049,0.55408158,0.51832339,0.59957524,0.50548908,0.4278444,0.5254608,0.52942828,0.70101207,0.50940623,0.5546494,0.56514166,0.54093866,0.62809696,0.57492679,0.49092482,0.58800838,0.43127635,0.4099128,0.37560657,0.51364453,0.50827465,0.47028694
0.58440014,0.54921216,0.43528136,0.52024681,0.34319313,0.06026298,0.47017656,0.50193674,0.469163,0.55939848,0.35188901,0.39749367,0.54103001,0.50009264,0.59428097,0.52097409,0.4556021,0.49747972,0.53302932,0.69623016,0.47480167,0.51694082,0.55674674,0.53462264,0.5918986,0.54347724,0.44968121,0.56951401,0.42559094,0.40403162,0.35793608,0.48451379,0.48185086,0.45035893
0.60564916,0.54136356,0.44996419,0.52686204,0.37106038,0.05444299,0.48648041,0.50798055,0.46185588,0.54816663,0.37552269,0.41465998,0.54537821,0.52040785,0.58772326,0.51427938,0.44262417,0.51992858,0.51821765,0.71318795,0.47987319,0.5237386,0.57797096,0.55002909,0.59820738,0.56443888,0.4684188,0.57936014,0.44127309,0.42255354,0.37619499,0.50897248,0.50818815,0.46397807
0.57885699,0.56302422,0.42214786,0.50757166,0.35294725,0.05697178,0.47093074,0.49587312,0.46319962,0.56608657,0.38511748,0.41825775,0.53711167,0.48468921,0.56941081,0.49495365,0.42723005,0.50987202,0.51721779,0.6779123,0.47636685,0.51625243,0.51930265,0.50296905,0.57198835,0.54629942,0.46612458,0.5526153,0.400044,0.38552425,0.34416095,0.50674128,0.50197628,0.45227304
0.59588206,0.54228253,0.44160662,0.51045078,0.37348593,0.05694524,0.45535003,0.47417133,0.43234464,0.54686272,0.36866774,0.40036218,0.55383244,0.50042079,0.5711535,0.50316619,0.43158517,0.51991219,0.53525112,0.71023446,0.47760902,0.51983036,0.55776656,0.52021921,0.63061939,0.57634611,0.46148472,0.57353054,0.41406975,0.38827609,0.36517967,0.51743453,0.49003674,0.45839212
0.6018071,0.5578006,0.44392645,0.52842975,0.3633594,0.05663167,0.4872951,0.50930333,0.48541904,0.55415565,0.38428188,0.42341345,0.54601978,0.506525,0.58097829,0.51450823,0.45183397,0.50369548,0.54320807,0.72006314,0.49228783,0.54397314,0.55927654,0.53220201,0.58589608,0.57475696,0.4994581,0.59250216,0.42487627,0.42074484,0.36929613,0.52817971,0.52419638,0.47446876
0.60284955,0.55794822,0.44878177,0.5126643,0.38006975,0.06255295,0.4887413,0.50825875,0.46758173,0.56620361,0.38984714,0.42868594,0.55008737,0.50537178,0.59208325,0.52319361,0.44678283,0.53462223,0.53192151,0.71286205,0.49144064,0.52770021,0.54895717,0.52578562,0.58210372,0.55477672,0.46437032,0.56444773,0.42360122,0.43078086,0.37857883,0.50217256,0.50463776,0.45015856
0.60438383,0.55547521,0.45148049,0.50823068,0.37681472,0.06388764,0.47692957,0.50821331,0.46313093,0.56179417,0.38832676,0.42027738,0.54256457,0.5105478,0.59091327,0.50379838,0.43091799,0.52143834,0.52820775,0.70323182,0.49890407,0.54321579,0.57018431,0.55619355,0.59900739,0.57480496,0.47774679,0.5858966,0.43883553,0.42660477,0.39286397,0.50166692,0.49110125,0.44716772
