"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48"
0.05020481,0.04464125,0.05098058,0.04261136,0.06288202,0.07832719,0.03940262,0.05995038,0.06308577,0.05548735,0.06115163,0.04766308,0.04741501,0.04441974,0.02643679,0.0429755,0.02573521,0.07659836,0.07552802,0.05767296,0.06348484,0.11538403,0.07315136,0.07107699,0.07925594,0.0623514,0.06336629,0.06248739,0.05986931,0.06100326,0.01573841,0.0372374,0.0325828,0.02637082,0.05522106,0.11480295,0.11672125,0.028953,0.0281702,0.01198393,0.08212358,0.07578913,0.09589174,0.06103141,0.06402084,0.06549892
0.04647628,0.03893684,0.04732918,0.03896,0.06598825,0.08362419,0.04418497,0.05107001,0.06461602,0.05675936,0.06083355,0.04612234,0.04581847,0.04076491,0.02645563,0.04409161,0.02588711,0.07467744,0.07211409,0.05913284,0.06331261,0.10929933,0.07265968,0.06942346,0.07477251,0.05916905,0.0583411,0.06007939,0.06027789,0.0515047,0.01832188,0.0385431,0.03131423,0.03049761,0.05443524,0.11050466,0.11104299,0.02764299,0.02492595,0.01068678,0.07310433,0.07333759,0.08850671,0.05777541,0.0607947,0.0594513
0.04980134,0.03866763,0.05092813,0.04657816,0.06699519,0.08982215,0.04032037,0.0609262,0.06904969,0.05885854,0.0596986,0.04969828,0.04858399,0.04609558,0.02752818,0.04491518,0.02729818,0.07111082,0.07403731,0.05871974,0.06490353,0.11353841,0.0818572,0.07672772,0.07799695,0.07071065,0.06869885,0.07121811,0.05859597,0.05713338,0.01815377,0.04634489,0.03818933,0.02695046,0.0549467,0.11252946,0.11508485,0.03448955,0.03134518,0.01417534,0.08514125,0.08141377,0.09225935,0.07037345,0.07177686,0.06468227
0.05002499,0.04009665,0.05042425,0.0367988,0.05719443,0.08579933,0.03285201,0.04667837,0.06677027,0.06434871,0.06490449,0.04143982,0.0416595,0.0397612,0.02676732,0.04475077,0.02748149,0.07072983,0.07080226,0.06073392,0.06742598,0.10559417,0.07005615,0.07273263,0.07588777,0.06040315,0.06335038,0.0622219,0.05377323,0.05407472,0.01865348,0.04300859,0.03643888,0.02674358,0.05047628,0.10595622,0.10730111,0.035651,0.03225567,0.01268799,0.08027956,0.07956161,0.08596571,0.06151228,0.06244464,0.06188945
0.04559342,0.03772307,0.04662817,0.04640244,0.06408783,0.09164595,0.03479559,0.05506127,0.06246564,0.06198637,0.05921313,0.04881533,0.04915539,0.04044699,0.02629408,0.04403564,0.028073,0.07286513,0.07564182,0.05897171,0.06228703,0.10339425,0.07584992,0.07558159,0.07312212,0.06126729,0.05980018,0.0611482,0.05785652,0.06227378,0.02010408,0.03926717,0.0321562,0.02880353,0.05009303,0.10381349,0.10523945,0.03272559,0.03294344,0.01431213,0.07384988,0.07963405,0.08741891,0.06194068,0.06140741,0.06597922
0.0505665,0.04041345,0.05136736,0.0394121,0.06625163,0.09098891,0.04334446,0.05657113,0.06886556,0.06198282,0.06246672,0.05292318,0.05294671,0.04728593,0.03196073,0.04691426,0.0322373,0.07560812,0.08311889,0.06097786,0.0664525,0.11225347,0.07894676,0.08125424,0.08339594,0.06828052,0.0679096,0.06878473,0.0598552,0.053909,0.01817704,0.04215952,0.03388181,0.02848295,0.04806087,0.11201637,0.11269571,0.03322281,0.03195933,0.01325127,0.08987977,0.08426978,0.10079777,0.06722251,0.07033458,0.07245316
0.04402387,0.03140009,0.04509435,0.04366607,0.06204424,0.09160221,0.0457001,0.05055184,0.0635948,0.06226936,0.06219044,0.05135813,0.05073394,0.04459446,0.0295518,0.04395294,0.02968983,0.07213458,0.07909268,0.059895,0.06647779,0.10806875,0.0745842,0.07595729,0.08048572,0.06461708,0.06469387,0.06524577,0.05954523,0.05340237,0.01723747,0.03834403,0.02892496,0.02614928,0.04969685,0.10815454,0.10880982,0.03332479,0.03310743,0.01241435,0.08181725,0.08188462,0.09485166,0.06486331,0.06564861,0.06986459
0.04447327,0.03380456,0.04525174,0.03925416,0.07050136,0.09116208,0.04335588,0.05090691,0.06991556,0.06210398,0.06369074,0.0524624,0.05197428,0.04686437,0.02816989,0.04451858,0.02853337,0.07380061,0.07749568,0.06397446,0.07349769,0.11416399,0.07588568,0.07347421,0.07993752,0.06804309,0.06624749,0.06838528,0.06138766,0.05971263,0.01771659,0.04881583,0.03635922,0.02815787,0.04539764,0.11449648,0.11632691,0.03518949,0.0340198,0.01318942,0.07613005,0.07700263,0.09462019,0.06732485,0.06839238,0.07362563
0.04521641,0.04067888,0.04644526,0.033588,0.06496989,0.08349428,0.04419186,0.05403578,0.06824003,0.06109915,0.0625714,0.04793633,0.048254,0.04480349,0.03080118,0.04562592,0.03090048,0.07423473,0.06949745,0.05705741,0.06553835,0.10985954,0.07586384,0.07327843,0.07575791,0.06324128,0.06145231,0.06259593,0.06052386,0.05219846,0.0172726,0.04060334,0.03132396,0.02902423,0.05304868,0.10924414,0.11138125,0.02970259,0.02660609,0.01251552,0.07895498,0.07824552,0.09032094,0.0626735,0.06518085,0.06467159
0.04857078,0.03979308,0.04943645,0.04128687,0.07171993,0.089664,0.04162625,0.04771698,0.06104473,0.05701134,0.05464445,0.05107016,0.05068665,0.04423139,0.02766386,0.0420386,0.02734262,0.07903825,0.07743655,0.06484698,0.0745141,0.11035374,0.07754108,0.07171782,0.07787986,0.06054972,0.05646298,0.05957878,0.05673281,0.05485811,0.0163781,0.03621608,0.03471762,0.02709249,0.05831169,0.11169505,0.11189005,0.03220511,0.02918026,0.0119167,0.07627878,0.07307541,0.09091947,0.05674522,0.06225549,0.05878444
0.0508798,0.03814484,0.05189198,0.04332457,0.06150173,0.08920361,0.03747874,0.04950224,0.06565375,0.05991152,0.05858468,0.05424474,0.05368054,0.04612325,0.0328681,0.04718102,0.03347543,0.07648584,0.07925025,0.06398118,0.07133289,0.10959039,0.07746592,0.07697969,0.07829915,0.06309834,0.06167595,0.0643924,0.05451647,0.05904076,0.01792046,0.04226999,0.02943818,0.03398525,0.0444512,0.11076651,0.11150514,0.0368783,0.037733,0.01461542,0.08369926,0.08500603,0.09198987,0.06365235,0.06463746,0.06608623
0.04356278,0.03478177,0.04432177,0.03910028,0.06512785,0.09361452,0.04381628,0.05852204,0.06472844,0.05704843,0.06283995,0.05213279,0.05116954,0.04752601,0.03510488,0.0504947,0.03586794,0.07785529,0.0842972,0.06188496,0.07129218,0.1165346,0.08088538,0.08264227,0.08163214,0.07218754,0.07182008,0.07159242,0.06422074,0.06052798,0.01721636,0.0436212,0.02867976,0.02840183,0.05989874,0.11678703,0.11866657,0.03496063,0.03172146,0.01303215,0.08298482,0.08613566,0.10052364,0.07180894,0.07247862,0.06739984
0.04226862,0.03066712,0.04286611,0.04060179,0.06223616,0.08429059,0.03587243,0.0505165,0.064988,0.06266897,0.05936763,0.05168179,0.05191406,0.04700468,0.02843854,0.04306653,0.02972406,0.07216134,0.07520499,0.0578177,0.06213989,0.11041143,0.07152451,0.07322092,0.07510151,0.06145293,0.06327731,0.06183027,0.05282268,0.04896437,0.01864694,0.04109551,0.03500233,0.02976401,0.04662309,0.11155099,0.1117633,0.02635385,0.02455045,0.01237189,0.0764418,0.07642327,0.0869258,0.06315506,0.06235858,0.06518239
0.04790914,0.03935742,0.04878572,0.03630759,0.06155622,0.07982387,0.04103489,0.05355932,0.05982109,0.05343639,0.05399509,0.04719453,0.04612036,0.04093852,0.03303525,0.04843945,0.03395585,0.06463262,0.06293804,0.06341391,0.06988813,0.10692185,0.066807,0.06492991,0.07601071,0.06489058,0.06369976,0.06460911,0.05760469,0.05851026,0.01540274,0.04429245,0.03336685,0.03118234,0.04119583,0.10770915,0.10773343,0.03319403,0.03036175,0.01261401,0.07990328,0.06992498,0.08884028,0.06392837,0.06663934,0.06862871
0.05373757,0.03694172,0.05444835,0.0443198,0.07296376,0.09572905,0.04557418,0.05505787,0.06450298,0.06063887,0.06210162,0.05597405,0.05594307,0.04744588,0.03125811,0.04843307,0.03206623,0.07981678,0.0772066,0.05889752,0.06563767,0.11216968,0.07666352,0.07392714,0.08308192,0.06359426,0.06081209,0.06346441,0.06261412,0.05887361,0.02239133,0.03998365,0.03467863,0.02990633,0.04974912,0.11150225,0.11224672,0.03788605,0.03691344,0.01463456,0.08002342,0.079891,0.10080404,0.05990879,0.06556311,0.06384404
0.04459715,0.03289447,0.0452021,0.04404264,0.06790275,0.08567074,0.03761952,0.0493513,0.06636703,0.06401818,0.06092255,0.05400731,0.05361029,0.04659289,0.02878916,0.04592332,0.03017659,0.07331364,0.07607561,0.06490944,0.07552221,0.10741259,0.08068015,0.07740553,0.08150801,0.07084574,0.06980888,0.07094522,0.0653765,0.05726006,0.01637162,0.0388219,0.02952019,0.03193013,0.05306328,0.10757228,0.10918018,0.03163342,0.02866741,0.01268274,0.08186242,0.0800217,0.08980442,0.07061299,0.07270678,0.07528269
0.04265177,0.03428761,0.042856,0.03946189,0.06254371,0.08253944,0.03789007,0.05399455,0.05555429,0.05125667,0.05102096,0.04795096,0.04742704,0.04152827,0.02768712,0.0406907,0.0283793,0.06867711,0.0695199,0.05717299,0.0628893,0.10971965,0.06991724,0.07005313,0.07291403,0.05873562,0.05711408,0.05946003,0.06247279,0.05986942,0.01623002,0.03757995,0.03082788,0.02331076,0.05174918,0.10914192,0.11149519,0.03105072,0.03135641,0.01303394,0.07637308,0.07305028,0.08406597,0.0567579,0.06019818,0.05480003
0.04849091,0.04087218,0.04936373,0.03784785,0.06687746,0.09044085,0.03865152,0.04367159,0.06621633,0.06102412,0.0614399,0.05131214,0.05162473,0.04434473,0.02550172,0.04391649,0.0261827,0.07169957,0.07552483,0.06202783,0.0686725,0.10897186,0.08229795,0.08021758,0.08132151,0.06838502,0.06578767,0.06790586,0.05631805,0.05109224,0.01914751,0.04379798,0.04073635,0.02305264,0.04345843,0.10717972,0.10967873,0.0307474,0.02765629,0.01443869,0.08115409,0.08476937,0.09633171,0.06648603,0.06879721,0.06558445
0.04612428,0.03448441,0.04710627,0.03675395,0.06282567,0.08756197,0.04643782,0.06160567,0.06597776,0.05875075,0.06131916,0.05576853,0.05566224,0.05005665,0.03305247,0.0510928,0.03245875,0.07400719,0.08092671,0.06724275,0.07459337,0.11633496,0.07726255,0.07518558,0.07663678,0.06817448,0.06813367,0.06966119,0.06320358,0.06057366,0.01834867,0.04039965,0.03096344,0.03531509,0.0494019,0.11475909,0.1175872,0.03020231,0.02729617,0.01274663,0.07991466,0.08154039,0.08926007,0.06947288,0.07010715,0.06717476
0.0477426,0.03885743,0.0485764,0.04563003,0.07252493,0.09069349,0.04159119,0.0536597,0.06553385,0.06177134,0.06456195,0.05144905,0.05109558,0.04648644,0.03131148,0.04963832,0.03293352,0.07394625,0.07567895,0.06155814,0.06798878,0.11539122,0.07489734,0.07568641,0.08074769,0.06696614,0.06451997,0.06643249,0.0694392,0.05843353,0.01943824,0.0419381,0.03492215,0.03612452,0.05744406,0.11332419,0.11595808,0.03567326,0.03423463,0.01390295,0.0873722,0.08387734,0.09665739,0.0649025,0.06873032,0.06482541
0.04662168,0.04269291,0.04740597,0.04254634,0.06910687,0.09168721,0.034861,0.05537668,0.07001542,0.06459147,0.06495098,0.04602324,0.0453434,0.04130203,0.02904978,0.04394618,0.03043379,0.07523549,0.07385652,0.06455095,0.07117309,0.11988869,0.07695547,0.07400156,0.07750618,0.06521849,0.06433915,0.06587173,0.05237591,0.05665129,0.01695175,0.03906856,0.03211277,0.0296211,0.04186744,0.11925198,0.12113468,0.03768542,0.03479246,0.0137098,0.08176488,0.07604116,0.09363453,0.0642453,0.0677567,0.06913873
0.04478774,0.03618118,0.04500313,0.04309369,0.0709876,0.09008759,0.04696967,0.0604608,0.06818044,0.05981424,0.06148321,0.0542428,0.05349097,0.0475624,0.02911034,0.04678528,0.02989877,0.07144723,0.07464623,0.06220914,0.06914939,0.11506773,0.08552383,0.08203145,0.0820021,0.07332892,0.07407173,0.07470234,0.05604516,0.05596983,0.01705901,0.04148101,0.0292389,0.02672404,0.04751709,0.11561598,0.11693134,0.03312349,0.03236918,0.01426715,0.08302468,0.08364801,0.09500508,0.07300014,0.07522104,0.07549577
0.04589116,0.03493579,0.04652543,0.04143281,0.06387878,0.08677168,0.04158927,0.05516293,0.06428639,0.05998636,0.06289104,0.04747619,0.04761321,0.04136227,0.02821319,0.04534165,0.02805938,0.06995683,0.06863087,0.05905464,0.06549634,0.10601035,0.0763156,0.07833759,0.07742536,0.06260083,0.06205546,0.06275423,0.05927693,0.06396831,0.01934193,0.04033297,0.0320289,0.03021683,0.047661,0.10628367,0.10770349,0.03136311,0.03105214,0.01221638,0.07576416,0.08322662,0.09010879,0.06217604,0.06381216,0.06565888
0.04111844,0.03495334,0.04203715,0.04241625,0.06468181,0.0899461,0.03575213,0.05176119,0.06075443,0.06040032,0.06002534,0.04919329,0.04901556,0.04371895,0.02929003,0.04351079,0.02841196,0.07379284,0.07524801,0.05822469,0.06519161,0.10731308,0.07496356,0.07244164,0.07750476,0.0643018,0.06350732,0.06492122,0.05895295,0.05871681,0.01568356,0.03728882,0.02784566,0.03062036,0.05034233,0.10592369,0.10836775,0.03085827,0.02838283,0.01217285,0.07701876,0.07620027,0.09364608,0.06554285,0.06724338,0.06372465
0.04588206,0.03905189,0.04625176,0.03613783,0.06037685,0.08020748,0.04221938,0.05192286,0.05696266,0.05368014,0.05538906,0.04976234,0.04934948,0.04519543,0.02692221,0.04313704,0.02720507,0.06965944,0.07072043,0.05669622,0.06356055,0.11131334,0.07221606,0.06646754,0.07271888,0.06223807,0.06026605,0.06170486,0.05726996,0.05412522,0.01795821,0.04215998,0.0283777,0.03005126,0.04895386,0.10893478,0.11194041,0.03037642,0.02753839,0.01291888,0.08058354,0.07238391,0.08446205,0.05985939,0.06321902,0.06588522
0.04684085,0.0345198,0.04721407,0.0396674,0.06545549,0.0874209,0.04142283,0.04880459,0.05959543,0.05631661,0.06043315,0.04537974,0.04504732,0.03972211,0.0241132,0.04239801,0.0251371,0.07274052,0.07423578,0.05874016,0.06515806,0.11239986,0.07234799,0.07117934,0.07470528,0.06039938,0.05901184,0.06132685,0.05618663,0.05573709,0.02004111,0.0416331,0.03318172,0.02572295,0.05341759,0.11261886,0.11455267,0.03084953,0.02769393,0.01272302,0.08038281,0.07609181,0.09492822,0.06051634,0.06248589,0.06148106
0.04226153,0.03661143,0.04363344,0.04358627,0.06468104,0.08544144,0.03670336,0.05158226,0.06455399,0.06187121,0.07011311,0.04540022,0.04511004,0.04117259,0.02661109,0.04238709,0.02579596,0.0740135,0.0722013,0.06071301,0.06926654,0.10261789,0.07036472,0.06930766,0.07416425,0.05869167,0.05949274,0.0596549,0.05236113,0.0512264,0.02012124,0.0426485,0.03332519,0.02311898,0.05089592,0.10406984,0.10462553,0.03412894,0.0328083,0.01353409,0.07967165,0.07467563,0.08884804,0.05892602,0.06006168,0.0652285
0.04605312,0.03504116,0.0470224,0.04109434,0.06490884,0.0851011,0.03864551,0.05369306,0.06110539,0.05239238,0.05375862,0.05381789,0.05346512,0.04838798,0.02774286,0.04463766,0.02683122,0.07070402,0.07753936,0.05800985,0.06209586,0.10497334,0.07384525,0.07649833,0.07975046,0.07053121,0.0696626,0.0700053,0.0561043,0.05129255,0.01678735,0.03465438,0.02958375,0.0284938,0.04626318,0.10645815,0.10623225,0.03462403,0.0316602,0.01249463,0.07856918,0.08105651,0.09297565,0.07006106,0.07152407,0.07389298
0.04475559,0.03817035,0.04471725,0.03906189,0.06538686,0.08529819,0.03691963,0.05471454,0.06247238,0.06152564,0.0593248,0.05615844,0.05613212,0.04766711,0.03162625,0.04522053,0.03222686,0.07183995,0.07437738,0.0632533,0.0705707,0.11623733,0.08103644,0.07720824,0.08140353,0.0710162,0.06933307,0.07047451,0.05684726,0.05309152,0.01717563,0.04527974,0.02846713,0.03258716,0.05175366,0.11611411,0.11774097,0.03338361,0.03445157,0.0141191,0.0800645,0.0835834,0.09226498,0.07016818,0.07103494,0.07199552
0.05055551,0.04246145,0.05177006,0.03492523,0.05623936,0.08360906,0.03936424,0.04664657,0.06148429,0.05386907,0.05940524,0.05107373,0.05024895,0.04382102,0.03156577,0.04591233,0.03186433,0.06878061,0.06906374,0.06393176,0.0712127,0.11017536,0.07441763,0.07227648,0.07560976,0.06494419,0.06374379,0.06574056,0.05220007,0.05136402,0.01786438,0.03517301,0.03321285,0.0265065,0.05000986,0.10943165,0.11257155,0.03371966,0.03234907,0.01260354,0.07767095,0.07527953,0.08523168,0.06497815,0.0657693,0.06748288
0.04477868,0.03771458,0.04593096,0.03491843,0.06766925,0.09089481,0.0418392,0.05814177,0.06347426,0.05769558,0.06195606,0.04846644,0.04855191,0.0442149,0.02722804,0.04327005,0.02718098,0.07484187,0.0730317,0.06158602,0.06731778,0.1072331,0.08190455,0.07449235,0.07773021,0.07018187,0.06796864,0.06769193,0.06226004,0.06303268,0.01760426,0.03964733,0.02836067,0.02499093,0.05915402,0.10653557,0.10868095,0.03695865,0.03276028,0.01303559,0.07952998,0.0739448,0.09176595,0.0686016,0.07045023,0.06426225
0.04512416,0.04093319,0.0468329,0.03885876,0.06559301,0.08770135,0.03929355,0.04713751,0.06244301,0.05687828,0.05980943,0.05333331,0.05310026,0.04752256,0.03112107,0.04769919,0.03167228,0.0676838,0.07284614,0.06046173,0.06805299,0.10563817,0.07443149,0.0703682,0.07407292,0.06612984,0.06528249,0.06644685,0.05420573,0.05481748,0.01790102,0.04195453,0.0326785,0.03008611,0.04868818,0.10503281,0.10730093,0.03455602,0.03387585,0.01311315,0.0772549,0.07917438,0.08937589,0.06500741,0.06802551,0.06838573
0.0507244,0.03807829,0.05107988,0.04290742,0.06737107,0.0853408,0.04548956,0.05495747,0.06313471,0.05351406,0.06218303,0.05273501,0.05318692,0.04368191,0.02843851,0.04475072,0.02990461,0.07362989,0.07426996,0.05840865,0.06246538,0.10418616,0.07363896,0.07062788,0.07698683,0.06265905,0.06177688,0.0618094,0.06459089,0.05331378,0.01715862,0.03416418,0.02993904,0.02445094,0.05533634,0.10389701,0.10562148,0.03109975,0.02941261,0.01278045,0.07311772,0.07436786,0.09070902,0.06289397,0.06292967,0.06612298
0.04745739,0.03464561,0.04835946,0.04099519,0.06236384,0.07962635,0.0425179,0.05473663,0.06453629,0.05952285,0.06275257,0.04716802,0.04669746,0.03964954,0.02667581,0.04341707,0.02598208,0.0680198,0.06955145,0.06445306,0.06964687,0.10881308,0.06994472,0.07328201,0.08154859,0.06655594,0.06624509,0.06740691,0.05814387,0.05495125,0.0202962,0.04035247,0.03396175,0.03104613,0.05256932,0.10842762,0.10993518,0.02889273,0.0288164,0.01314021,0.07712246,0.07843346,0.09296507,0.0656904,0.06852162,0.07096808
0.04593633,0.04017546,0.04720448,0.0385631,0.06360025,0.08431474,0.03764433,0.05363126,0.06196889,0.06058221,0.05841037,0.04995103,0.04935408,0.04190426,0.02686869,0.04130686,0.02695273,0.07014739,0.07289815,0.06307122,0.07131551,0.10788518,0.07918159,0.07623078,0.07461149,0.06118049,0.05819987,0.0611517,0.05449515,0.05950442,0.0201779,0.040922,0.03430392,0.02616945,0.04550942,0.10782221,0.10961449,0.03379341,0.03319022,0.01377214,0.07704137,0.07929914,0.08507868,0.05849776,0.06223567,0.06002827
0.05373629,0.04518775,0.05452402,0.03846926,0.06174515,0.07871185,0.04055723,0.05172886,0.06324978,0.0552141,0.0557876,0.04259834,0.04237759,0.0362533,0.02367344,0.03805311,0.02505526,0.07142039,0.06810473,0.05688925,0.06002155,0.09780588,0.07065398,0.06915615,0.07354727,0.06088946,0.05815094,0.05981487,0.05048095,0.05415603,0.01931764,0.03971704,0.03147448,0.02545868,0.04647069,0.09793633,0.09943984,0.02889528,0.02702376,0.01134477,0.0799432,0.07391913,0.08813746,0.05846371,0.06211419,0.05872296
0.04647688,0.03551126,0.04694274,0.04265003,0.06103567,0.0848104,0.04526346,0.05475937,0.07239775,0.06178682,0.06441012,0.05430028,0.0535577,0.04733646,0.02897133,0.04597563,0.03032045,0.07302418,0.07609019,0.06337527,0.07442673,0.11628,0.0713802,0.07431796,0.08518328,0.07411921,0.07170225,0.07581833,0.05675826,0.05598752,0.0181892,0.04323703,0.03198041,0.03432847,0.04666191,0.11580026,0.11790348,0.03032394,0.02881,0.01353944,0.07854524,0.08405839,0.09833826,0.07373341,0.07645781,0.07344898
0.04336858,0.03784677,0.04461493,0.04264636,0.06412956,0.0928184,0.04326733,0.05309863,0.06075943,0.06065689,0.05896592,0.04939575,0.04958504,0.04377654,0.02899776,0.04352963,0.02807308,0.07384228,0.07951559,0.06238072,0.06699769,0.1105647,0.07931754,0.07705592,0.07749518,0.06435516,0.06396358,0.06532917,0.05438585,0.05462866,0.01657892,0.03232262,0.03095268,0.02448474,0.05121341,0.11173367,0.11220573,0.0330075,0.03115425,0.01340709,0.0860786,0.08009293,0.09372581,0.06518527,0.06613321,0.06697468
0.05061525,0.04065139,0.05213318,0.04414882,0.07012277,0.08534427,0.04208034,0.05987846,0.07115414,0.06192713,0.06643422,0.05412653,0.05422273,0.04489433,0.03227556,0.05087916,0.03362458,0.07939004,0.07921971,0.06684971,0.07559407,0.11485313,0.07902516,0.08073838,0.08389468,0.07744695,0.07396731,0.07718555,0.06094915,0.06392792,0.02223475,0.0415257,0.03570925,0.03402117,0.04581753,0.1151079,0.11544534,0.03304227,0.03317635,0.01499982,0.08207282,0.08011917,0.09994518,0.07740531,0.07798875,0.06957832
0.05418316,0.04122937,0.05465159,0.04210147,0.06580406,0.08855755,0.03922866,0.06211986,0.06051708,0.05775157,0.05806381,0.05365755,0.05272734,0.04579358,0.03226711,0.04702021,0.03259263,0.07377692,0.0760819,0.05366376,0.06020173,0.1147787,0.07734733,0.07149117,0.08165499,0.06417862,0.06282238,0.06475086,0.05621304,0.06280414,0.0200642,0.04099915,0.0350311,0.02927071,0.05012099,0.11486928,0.11683385,0.03524017,0.0310692,0.01410808,0.08666541,0.07821729,0.09611203,0.06442018,0.06539113,0.06303195
0.04479442,0.03756682,0.04629164,0.03907689,0.06388151,0.08665086,0.04696971,0.05986712,0.06139987,0.05868909,0.05749898,0.05227839,0.05233455,0.04549095,0.02860954,0.04584025,0.03095637,0.07038853,0.07632205,0.06889966,0.08004548,0.11145026,0.07223072,0.07239612,0.07736679,0.06354051,0.06170629,0.06332202,0.0668947,0.05866608,0.01862446,0.04862918,0.0356073,0.03026011,0.05778271,0.11255654,0.11348071,0.03277635,0.03025618,0.01316018,0.07452889,0.07485011,0.09377943,0.06269741,0.06384562,0.06259922
0.0454297,0.03340988,0.04620826,0.04110711,0.0674657,0.08449732,0.04141873,0.05338374,0.06147321,0.05401664,0.05585144,0.05042847,0.04924,0.0449117,0.02571711,0.04362643,0.0258113,0.07232932,0.076451,0.06222887,0.06998545,0.11095457,0.07841881,0.07567681,0.07699065,0.06915511,0.06687628,0.07005897,0.06320783,0.05651827,0.01642939,0.03877218,0.0304318,0.0282922,0.0523418,0.10912943,0.11268723,0.03345776,0.03271685,0.01304553,0.08542639,0.08224081,0.08909092,0.06918338,0.07053995,0.06985016
0.04763015,0.03771237,0.04856511,0.03585189,0.06868555,0.0855264,0.03720863,0.04431621,0.06220739,0.05928213,0.06020756,0.04907442,0.04874525,0.04287454,0.02734478,0.04327772,0.02768645,0.07199848,0.07350336,0.06358032,0.0718415,0.11188212,0.07929427,0.07425788,0.07756447,0.06919092,0.06796507,0.07172951,0.05475179,0.05438306,0.01768431,0.03761885,0.02976161,0.02951295,0.04479357,0.11204835,0.11299974,0.03289122,0.03172104,0.01391431,0.08249772,0.07762855,0.09201094,0.07083259,0.07163289,0.07197586
0.04324811,0.03302062,0.04427655,0.0412156,0.07044327,0.09329787,0.03725459,0.05559007,0.05936229,0.05925313,0.05567496,0.04657239,0.04561435,0.03897287,0.03090264,0.04669492,0.03113679,0.0702969,0.07541023,0.06306636,0.07160246,0.11361035,0.08115249,0.08067182,0.07846613,0.06107123,0.05920087,0.06088855,0.05797042,0.05875317,0.02188273,0.04691874,0.03633545,0.02827909,0.04798064,0.11334701,0.11467822,0.03575602,0.03314896,0.01398976,0.08293513,0.08380159,0.0906736,0.06169419,0.061261,0.06405965
0.04529872,0.03463587,0.04594925,0.03919743,0.06150294,0.08178967,0.03732369,0.05201528,0.0597871,0.05574885,0.05494865,0.04513585,0.04471091,0.04018347,0.02753557,0.04306635,0.02785699,0.07500578,0.07283724,0.06106443,0.06844238,0.10843846,0.07813432,0.07359644,0.08174479,0.06659073,0.064924,0.06621089,0.06350852,0.05045432,0.01684905,0.03682547,0.02977585,0.02830748,0.04687204,0.10874929,0.10942094,0.03334244,0.03169762,0.01410457,0.08512331,0.07799621,0.09125076,0.06533078,0.06811332,0.06511458
0.04695244,0.03982223,0.0476813,0.04283222,0.06038841,0.08536475,0.03947414,0.04126409,0.07059806,0.06540712,0.06035381,0.04596074,0.04635249,0.03903817,0.03300403,0.04877716,0.03356948,0.07485233,0.07352262,0.05982205,0.0663237,0.114979,0.07606815,0.07590609,0.07550554,0.06346542,0.06225119,0.06335874,0.0545681,0.05611331,0.02045685,0.0433995,0.03718728,0.03277651,0.05033867,0.11365816,0.11664519,0.02947171,0.02611686,0.01225713,0.08300178,0.0827556,0.09237392,0.06278865,0.06287131,0.06324802
0.04436753,0.03543391,0.04568441,0.04185165,0.05610183,0.07923941,0.04846481,0.06052971,0.05894593,0.05990582,0.06386754,0.04858572,0.0488364,0.04465706,0.02883064,0.04479927,0.02831835,0.07376616,0.07898575,0.06080067,0.06858637,0.11338027,0.07195632,0.06659977,0.07748488,0.06658036,0.06421207,0.06821925,0.05981838,0.06802642,0.01612519,0.03538895,0.02867097,0.03137968,0.05159711,0.11115794,0.11469859,0.0280127,0.02554053,0.01138094,0.0856002,0.07489638,0.09583437,0.0659729,0.06883001,0.06520058
0.04941974,0.03763577,0.05053138,0.03844678,0.06159155,0.08392967,0.04002746,0.05256928,0.06316382,0.05616693,0.05808109,0.05167839,0.05099013,0.04522432,0.02984757,0.04651412,0.0289655,0.07092947,0.07771795,0.06352958,0.07018451,0.11705579,0.07248228,0.07063717,0.08170911,0.06903632,0.06981583,0.06917197,0.0540386,0.05308145,0.01893825,0.03918809,0.03229126,0.0283194,0.05392458,0.11657964,0.11837744,0.03246786,0.03033109,0.01367448,0.07739743,0.08120384,0.09747856,0.06682831,0.07152402,0.0726009
0.05097808,0.04337158,0.05177618,0.04233125,0.06521688,0.08783663,0.03916985,0.05356658,0.05468548,0.05095796,0.05481307,0.04785325,0.0473358,0.04238766,0.03279595,0.04808602,0.0326242,0.07340424,0.0785995,0.0612967,0.06490718,0.10851257,0.07690746,0.07774736,0.07402184,0.06310186,0.06222319,0.06392194,0.05398987,0.05073636,0.01778046,0.03471619,0.03107086,0.03002073,0.04655144,0.10800036,0.10927229,0.03093664,0.02914344,0.01182916,0.08241332,0.08076152,0.08950354,0.0630784,0.06484567,0.06452495
0.05409731,0.04099713,0.05415684,0.04240047,0.06760053,0.08821073,0.04678385,0.05235136,0.05770171,0.05434847,0.05694808,0.05136353,0.05114265,0.04447389,0.03091795,0.04744014,0.03020968,0.06758575,0.07174355,0.06154159,0.07114705,0.10930857,0.07235368,0.07236746,0.07836433,0.06371088,0.06046003,0.06407924,0.05932819,0.05529609,0.0169514,0.04037974,0.03389512,0.0265611,0.04947344,0.1101534,0.11080317,0.03314253,0.03140506,0.01310405,0.07797118,0.07989516,0.0874122,0.06193402,0.06451821,0.06549717
