"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.1889221,0.12015117,0.10970861,0.12812682,0.08437621,0.008336,0.13521565,0.13892293,0.09871491,0.12097432,0.0960426,0.09780872,0.12833252,0.10809126,0.14948245,0.13232667,0.11738692,0.15362278,0.15052518,0.17296441,0.09766509,0.12947325,0.1601314,0.14997219,0.11914143,0.14604265,0.12365866,0.15628921,0.1208179,0.10379989,0.11840031,0.12242411,0.10938121,0.11068956
0.18469692,0.11666817,0.11291662,0.13299505,0.0828891,0.0084756,0.12280158,0.12675789,0.09274751,0.11705193,0.09245063,0.0951946,0.12487179,0.10719239,0.14736711,0.13880878,0.12234826,0.15791425,0.14226266,0.17301098,0.09302175,0.12359932,0.15856742,0.14873065,0.11627503,0.14389999,0.11956777,0.15832172,0.12354664,0.10584787,0.12228125,0.11359892,0.10055549,0.10649887
0.18350654,0.1233758,0.11659847,0.13645695,0.087383,0.0085761,0.12681773,0.12838852,0.09546744,0.12407024,0.0968319,0.09858199,0.12673593,0.10408252,0.14704315,0.13889702,0.12075422,0.16029786,0.14581827,0.17891268,0.10046873,0.13462308,0.1657489,0.15471816,0.12210428,0.14344803,0.11877009,0.15785007,0.12389845,0.10553904,0.12183031,0.11796238,0.10660085,0.10537477
0.18614645,0.1234273,0.11323114,0.13132991,0.08355834,0.00841012,0.12706439,0.13057246,0.0969564,0.12408533,0.09462647,0.09626464,0.13268088,0.10838029,0.15054872,0.13381729,0.11851849,0.15509047,0.14833218,0.18111199,0.10151092,0.13336387,0.16457227,0.14944377,0.11914487,0.15203735,0.12586486,0.16087783,0.11972516,0.10315844,0.11769616,0.11841535,0.10598636,0.10417897
0.17905229,0.12200583,0.10844787,0.13079413,0.08378777,0.0080258,0.11970073,0.12363733,0.09116323,0.1222328,0.08784346,0.09063903,0.12547368,0.1035155,0.14306482,0.1253074,0.11312241,0.14826153,0.14101156,0.18143624,0.09882888,0.13233196,0.15656165,0.14849848,0.12116285,0.14496394,0.11896465,0.14937291,0.11531905,0.10083966,0.11097578,0.11166018,0.10078988,0.1078695
0.18807299,0.11946436,0.11629981,0.13538729,0.08295089,0.00803683,0.12517364,0.12864492,0.09524484,0.12011907,0.09581677,0.09927304,0.12458256,0.10905696,0.14661732,0.13840993,0.12255762,0.1557662,0.14410825,0.17173415,0.09823351,0.12884435,0.1645767,0.14873704,0.11710043,0.15204798,0.12823941,0.16360367,0.12415499,0.10634051,0.12169326,0.11667411,0.1056622,0.10500706
0.18593558,0.12055919,0.10897342,0.12798333,0.08394824,0.00843269,0.13011112,0.13217028,0.09599506,0.12140001,0.09343974,0.09576433,0.12604691,0.1047691,0.14954133,0.13205628,0.11657908,0.14989359,0.14717994,0.17750448,0.09719694,0.1266991,0.16032602,0.14960508,0.11845671,0.1471654,0.12398795,0.15763381,0.11567042,0.10413756,0.11270508,0.1177655,0.10596877,0.10552139
0.18527597,0.1246114,0.11047415,0.12866036,0.08446624,0.00830429,0.12697919,0.12992206,0.09551043,0.12517242,0.09458569,0.09603666,0.12576028,0.10793863,0.1492039,0.13421797,0.12124197,0.15432382,0.14406749,0.17025545,0.10148873,0.1285504,0.15879408,0.14810525,0.1168542,0.14114673,0.12149503,0.15146592,0.11853053,0.10381529,0.11724906,0.11419156,0.10478324,0.10258747
0.18620727,0.12859231,0.11167787,0.13129186,0.08540542,0.00833456,0.12601743,0.13121505,0.09847885,0.12899883,0.09444973,0.0981897,0.13344291,0.11318705,0.14939886,0.13436641,0.11948367,0.15450796,0.14646622,0.17696107,0.09948136,0.13012124,0.16078879,0.14855238,0.119437,0.14352665,0.1232371,0.15263604,0.12165934,0.1061193,0.11728335,0.11496898,0.10675939,0.10167187
0.19031374,0.12695518,0.11734436,0.13583033,0.08575721,0.00824913,0.13182794,0.13192267,0.0998021,0.1275611,0.09678915,0.0995606,0.12196387,0.111446,0.14957942,0.13732797,0.12133517,0.15901644,0.15236331,0.18020244,0.10358922,0.13438044,0.16426254,0.15366461,0.12348023,0.1540783,0.12488204,0.15942123,0.12305579,0.0999774,0.12116595,0.12333432,0.11310006,0.10893862
0.19538213,0.13187289,0.11660019,0.1351303,0.09244022,0.0092437,0.13396922,0.13777056,0.10206981,0.13248987,0.10153121,0.10348647,0.13492409,0.11410119,0.16266819,0.13870981,0.12268993,0.16399573,0.15452987,0.18281322,0.10584644,0.13968571,0.17538165,0.15860862,0.13031966,0.15525668,0.12992208,0.16624398,0.12860974,0.11121321,0.12727163,0.12696774,0.11348761,0.10757679
0.19095716,0.12813998,0.1139849,0.13436939,0.0873622,0.00872701,0.12931593,0.13105782,0.09995247,0.12862303,0.09654656,0.09922192,0.13035396,0.11135064,0.15335717,0.14052502,0.12453322,0.16182806,0.14668267,0.17344839,0.0983671,0.13077562,0.16337053,0.15238364,0.12067895,0.15099769,0.12407338,0.16039536,0.12534009,0.10808003,0.1227852,0.12105542,0.11101614,0.10374025
0.18845722,0.13047097,0.11297084,0.13299288,0.0870833,0.00871377,0.13096076,0.13639158,0.09839005,0.1307081,0.0940303,0.09680607,0.13447778,0.11260765,0.15716916,0.13162007,0.11677472,0.15580952,0.14899114,0.18117771,0.10241467,0.13618718,0.16626232,0.15388495,0.12718856,0.14831866,0.12617184,0.15675828,0.11946676,0.10588892,0.11695703,0.11526331,0.10681444,0.10689821
0.18217336,0.11850161,0.11434363,0.13303128,0.0840548,0.00897876,0.12333115,0.12694097,0.09374859,0.11925377,0.0925397,0.09576271,0.12566182,0.10724078,0.14543959,0.13596442,0.12186404,0.15838705,0.13900475,0.17460462,0.09548242,0.1264275,0.15982438,0.14941337,0.11563303,0.14611967,0.11932223,0.15494802,0.11911183,0.10508155,0.11500071,0.11366506,0.1011319,0.10666006
0.18588577,0.12125653,0.11439847,0.13394246,0.08561431,0.00840231,0.12931754,0.13224284,0.09792944,0.12151323,0.09501598,0.09616728,0.12849725,0.10761374,0.14752646,0.13153093,0.11801402,0.15520178,0.14881891,0.17541566,0.09927128,0.13131888,0.16088763,0.14904105,0.11747677,0.14557746,0.12309323,0.15617599,0.11907151,0.10118724,0.11665255,0.11749348,0.10870284,0.10783434
